date,open,high,low,close
1982-04-01,103.04,103.04,103.04,103.04
1982-04-02,103.16,103.16,103.16,103.16
1982-04-07,102.98,102.98,102.98,102.98
1982-04-08,102.29,102.29,102.29,102.29
1982-04-09,102.04,102.04,102.04,102.04
1982-04-12,102.11,102.11,102.11,102.11
1982-04-14,102.03,102.03,102.03,102.03
1982-04-15,102.16,102.16,102.16,102.16
1982-04-16,102.77,102.77,102.77,102.77
1982-04-19,103.01,103.01,103.01,103.01
1982-04-20,102.68,102.68,102.68,102.68
1982-04-21,102.81,102.81,102.81,102.81
1982-04-22,102.67,102.67,102.67,102.67
1982-04-23,103.71,103.71,103.71,103.71
1982-04-26,104.34,104.34,104.34,104.34
1982-04-27,104.8,104.8,104.8,104.8
1982-04-28,105.93,105.93,105.93,105.93
1982-04-29,105.2,105.2,105.2,105.2
1982-04-30,104.89,104.89,104.89,104.89
1982-05-04,105.02,105.02,105.02,105.02
1982-05-06,104.78,104.78,104.78,104.78
1982-05-10,104.46,104.46,104.46,104.46
1982-05-11,104.13,104.13,104.13,104.13
1982-05-12,104.28,104.28,104.28,104.28
1982-05-13,104.34,104.34,104.34,104.34
1982-05-14,104.36,104.36,104.36,104.36
1982-05-17,104.86,104.86,104.86,104.86
1982-05-18,104.94,104.94,104.94,104.94
1982-05-19,105.62,105.62,105.62,105.62
1982-05-20,106.77,106.77,106.77,106.77
1982-05-21,107.06,107.06,107.06,107.06
1982-05-24,106.52,106.52,106.52,106.52
1982-05-25,106.14,106.14,106.14,106.14
1982-05-26,106.59,106.59,106.59,106.59
1982-05-27,106.39,106.39,106.39,106.39
1982-05-28,106.17,106.17,106.17,106.17
1982-05-31,105.83,105.83,105.83,105.83
1982-06-01,105.71,105.71,105.71,105.71
1982-06-02,105.77,105.77,105.77,105.77
1982-06-03,105.43,105.43,105.43,105.43
1982-06-04,105.54,105.54,105.54,105.54
1982-06-07,105.88,105.88,105.88,105.88
1982-06-08,105.42,105.42,105.42,105.42
1982-06-09,105.34,105.34,105.34,105.34
1982-06-10,105.23,105.23,105.23,105.23
1982-06-11,105.4,105.4,105.4,105.4
1982-06-14,105.35,105.35,105.35,105.35
1982-06-15,105.26,105.26,105.26,105.26
1982-06-16,105.44,105.44,105.44,105.44
1982-06-17,105.88,105.88,105.88,105.88
1982-06-18,106.44,106.44,106.44,106.44
1982-06-21,106.1,106.1,106.1,106.1
1982-06-22,106.07,106.07,106.07,106.07
1982-06-23,106.04,106.04,106.04,106.04
1982-06-24,106.18,106.18,106.18,106.18
1982-06-25,106.52,106.52,106.52,106.52
1982-06-28,106.12,106.12,106.12,106.12
1982-06-29,106.37,106.37,106.37,106.37
1982-06-30,106.61,106.61,106.61,106.61
1982-07-02,106.3,106.3,106.3,106.3
1982-07-05,106.09,106.09,106.09,106.09
1982-07-07,106.18,106.18,106.18,106.18
1982-07-08,106.55,106.55,106.55,106.55
1982-07-09,106.35,106.35,106.35,106.35
1982-07-12,106.32,106.32,106.32,106.32
1982-07-13,106.63,106.63,106.63,106.63
1982-07-14,106.77,106.77,106.77,106.77
1982-07-15,107.14,107.14,107.14,107.14
1982-07-16,107.7,107.7,107.7,107.7
1982-07-19,107.51,107.51,107.51,107.51
1982-07-20,107.74,107.74,107.74,107.74
1982-07-21,107.82,107.82,107.82,107.82
1982-07-22,108.07,108.07,108.07,108.07
1982-07-23,108.34,108.34,108.34,108.34
1982-07-26,108.3,108.3,108.3,108.3
1982-07-27,106.73,106.73,106.73,106.73
1982-07-28,107.11,107.11,107.11,107.11
1982-07-29,107.9,107.9,107.9,107.9
1982-07-30,108.16,108.16,108.16,108.16
1982-08-02,108.46,108.46,108.46,108.46
1982-08-03,108.59,108.59,108.59,108.59
1982-08-04,109.98,109.98,109.98,109.98
1982-08-05,109.61,109.61,109.61,109.61
1982-08-06,109.01,109.01,109.01,109.01
1982-08-09,108.94,108.94,108.94,108.94
1982-08-10,108.62,108.62,108.62,108.62
1982-08-11,108.4,108.4,108.4,108.4
1982-08-13,108.21,108.21,108.21,108.21
1982-08-16,108.42,108.42,108.42,108.42
1982-08-17,108.92,108.92,108.92,108.92
1982-08-18,109.99,109.99,109.99,109.99
1982-08-19,111.81,111.81,111.81,111.81
1982-08-20,112.22,112.22,112.22,112.22
1982-08-23,114.02,114.02,114.02,114.02
1982-08-24,119.1,119.1,119.1,119.1
1982-08-25,119.8,119.8,119.8,119.8
1982-08-26,118.83,118.83,118.83,118.83
1982-08-27,120.36,120.36,120.36,120.36
1982-08-30,123.53,123.53,123.53,123.53
1982-08-31,124.09,124.09,124.09,124.09
1982-09-01,121.6,121.6,121.6,121.6
1982-09-02,122.91,122.91,122.91,122.91
1982-09-03,124.93,124.93,124.93,124.93
1982-09-06,127.8,127.8,127.8,127.8
1982-09-07,128.26,128.26,128.26,128.26
1982-09-08,131.5,131.5,131.5,131.5
1982-09-09,133.38,133.38,133.38,133.38
1982-09-10,136.76,136.76,136.76,136.76
1982-09-13,138.77,138.77,138.77,138.77
1982-09-14,131.89,131.89,131.89,131.89
1982-09-15,127.09,127.09,127.09,127.09
1982-09-16,129.88,129.88,129.88,129.88
1982-09-17,129.41,129.41,129.41,129.41
1982-09-20,124.47,124.47,124.47,124.47
1982-09-21,125.73,125.73,125.73,125.73
1982-09-22,126.92,126.92,126.92,126.92
1982-09-23,128.03,128.03,128.03,128.03
1982-09-24,129.5,129.5,129.5,129.5
1982-09-27,128.84,128.84,128.84,128.84
1982-09-28,128.02,128.02,128.02,128.02
1982-09-29,127.38,127.38,127.38,127.38
1982-09-30,126.24,126.24,126.24,126.24
1982-10-01,125.67,125.67,125.67,125.67
1982-10-04,123.84,123.84,123.84,123.84
1982-10-05,121.2,121.2,121.2,121.2
1982-10-06,123.98,123.98,123.98,123.98
1982-10-07,124.7,124.7,124.7,124.7
1982-10-08,125.61,125.61,125.61,125.61
1982-10-11,126.3,126.3,126.3,126.3
1982-10-12,125.14,125.14,125.14,125.14
1982-10-13,125.15,125.15,125.15,125.15
1982-10-14,126.28,126.28,126.28,126.28
1982-10-15,126.0,126.0,126.0,126.0
1982-10-18,125.27,125.27,125.27,125.27
1982-10-19,125.85,125.85,125.85,125.85
1982-10-20,125.06,125.06,125.06,125.06
1982-10-21,125.24,125.24,125.24,125.24
1982-10-22,126.65,126.65,126.65,126.65
1982-10-26,127.54,127.54,127.54,127.54
1982-10-27,127.84,127.84,127.84,127.84
1982-10-28,127.63,127.63,127.63,127.63
1982-10-29,127.49,127.49,127.49,127.49
1982-11-01,127.04,127.04,127.04,127.04
1982-11-02,126.7,126.7,126.7,126.7
1982-11-03,127.02,127.02,127.02,127.02
1982-11-04,126.8,126.8,126.8,126.8
1982-11-05,127.27,127.27,127.27,127.27
1982-11-08,127.05,127.05,127.05,127.05
1982-11-09,126.45,126.45,126.45,126.45
1982-11-10,125.81,125.81,125.81,125.81
1982-11-11,125.64,125.64,125.64,125.64
1982-11-12,124.89,124.89,124.89,124.89
1982-11-15,124.61,124.61,124.61,124.61
1982-11-16,125.68,125.68,125.68,125.68
1982-11-17,125.38,125.38,125.38,125.38
1982-11-18,124.02,124.02,124.02,124.02
1982-11-19,123.59,123.59,123.59,123.59
1982-11-22,122.47,122.47,122.47,122.47
1982-11-23,122.04,122.04,122.04,122.04
1982-11-24,122.39,122.39,122.39,122.39
1982-11-25,121.94,121.94,121.94,121.94
1982-11-26,121.55,121.55,121.55,121.55
1982-11-29,120.05,120.05,120.05,120.05
1982-11-30,120.84,120.84,120.84,120.84
1982-12-01,121.51,121.51,121.51,121.51
1982-12-02,121.21,121.21,121.21,121.21
1982-12-03,120.62,120.62,120.62,120.62
1982-12-07,120.83,120.83,120.83,120.83
1982-12-08,119.97,119.97,119.97,119.97
1982-12-09,119.51,119.51,119.51,119.51
1982-12-13,119.88,119.88,119.88,119.88
1982-12-14,121.37,121.37,121.37,121.37
1982-12-15,122.96,122.96,122.96,122.96
1982-12-16,123.67,123.67,123.67,123.67
1982-12-17,124.02,124.02,124.02,124.02
1982-12-20,123.25,123.25,123.25,123.25
1982-12-21,123.16,123.16,123.16,123.16
1982-12-22,123.26,123.26,123.26,123.26
1982-12-23,123.04,123.04,123.04,123.04
1982-12-24,123.49,123.49,123.49,123.49
1982-12-27,123.68,123.68,123.68,123.68
1982-12-28,123.5,123.5,123.5,123.5
1982-12-29,123.32,123.32,123.32,123.32
1982-12-30,123.5,123.5,123.5,123.5
1983-01-04,123.57,123.57,123.57,123.57
1983-01-05,123.48,123.48,123.48,123.48
1983-01-06,123.63,123.63,123.63,123.63
1983-01-07,123.7,123.7,123.7,123.7
1983-01-10,123.28,123.28,123.28,123.28
1983-01-11,124.04,124.04,124.04,124.04
1983-01-12,123.67,123.67,123.67,123.67
1983-01-13,122.88,122.88,122.88,122.88
1983-01-14,123.47,123.47,123.47,123.47
1983-01-17,124.42,124.42,124.42,124.42
1983-01-18,125.03,125.03,125.03,125.03
1983-01-19,125.31,125.31,125.31,125.31
1983-01-20,125.02,125.02,125.02,125.02
1983-01-21,125.59,125.59,125.59,125.59
1983-01-24,126.07,126.07,126.07,126.07
1983-01-25,125.61,125.61,125.61,125.61
1983-01-26,125.73,125.73,125.73,125.73
1983-01-27,125.95,125.95,125.95,125.95
1983-01-28,125.84,125.84,125.84,125.84
1983-01-31,125.8,125.8,125.8,125.8
1983-02-01,125.42,125.42,125.42,125.42
1983-02-02,124.8,124.8,124.8,124.8
1983-02-03,124.74,124.74,124.74,124.74
1983-02-04,124.29,124.29,124.29,124.29
1983-02-07,124.36,124.36,124.36,124.36
1983-02-08,124.61,124.61,124.61,124.61
1983-02-09,124.67,124.67,124.67,124.67
1983-02-10,124.69,124.69,124.69,124.69
1983-02-11,124.87,124.87,124.87,124.87
1983-02-14,124.75,124.75,124.75,124.75
1983-02-15,124.82,124.82,124.82,124.82
1983-02-16,125.27,125.27,125.27,125.27
1983-02-17,126.08,126.08,126.08,126.08
1983-02-18,126.13,126.13,126.13,126.13
1983-02-21,126.08,126.08,126.08,126.08
1983-02-22,125.67,125.67,125.67,125.67
1983-02-23,126.47,126.47,126.47,126.47
1983-02-24,126.61,126.61,126.61,126.61
1983-02-25,125.03,125.03,125.03,125.03
1983-03-01,125.58,125.58,125.58,125.58
1983-03-02,125.31,125.31,125.31,125.31
1983-03-03,126.1,126.1,126.1,126.1
1983-03-04,126.46,126.46,126.46,126.46
1983-03-07,127.21,127.21,127.21,127.21
1983-03-08,126.96,126.96,126.96,126.96
1983-03-09,127.95,127.95,127.95,127.95
1983-03-10,128.28,128.28,128.28,128.28
1983-03-11,128.0,128.0,128.0,128.0
1983-03-14,127.41,127.41,127.41,127.41
1983-03-15,127.79,127.79,127.79,127.79
1983-03-16,129.22,129.22,129.22,129.22
1983-03-17,131.06,131.06,131.06,131.06
1983-03-18,131.24,131.24,131.24,131.24
1983-03-21,130.93,130.93,130.93,130.93
1983-03-22,131.73,131.73,131.73,131.73
1983-03-23,131.58,131.58,131.58,131.58
1983-03-24,130.93,130.93,130.93,130.93
1983-03-25,130.42,130.42,130.42,130.42
1983-03-28,130.41,130.41,130.41,130.41
1983-03-29,130.18,130.18,130.18,130.18
1983-03-30,130.94,130.94,130.94,130.94
1983-03-31,131.33,131.33,131.33,131.33
1983-04-01,131.72,131.72,131.72,131.72
1983-04-04,131.05,131.05,131.05,131.05
1983-04-05,130.76,130.76,130.76,130.76
1983-04-07,130.25,130.25,130.25,130.25
1983-04-08,130.57,130.57,130.57,130.57
1983-04-11,130.12,130.12,130.12,130.12
1983-04-12,130.38,130.38,130.38,130.38
1983-04-14,130.92,130.92,130.92,130.92
1983-04-15,131.28,131.28,131.28,131.28
1983-04-18,132.18,132.18,132.18,132.18
1983-04-19,132.7,132.7,132.7,132.7
1983-04-20,133.27,133.27,133.27,133.27
1983-04-21,132.81,132.81,132.81,132.81
1983-04-22,132.85,132.85,132.85,132.85
1983-04-25,134.26,134.26,134.26,134.26
1983-04-26,135.95,135.95,135.95,135.95
1983-04-27,135.08,135.08,135.08,135.08
1983-04-28,135.83,135.83,135.83,135.83
1983-04-29,137.27,137.27,137.27,137.27
1983-05-03,138.14,138.14,138.14,138.14
1983-05-04,137.43,137.43,137.43,137.43
1983-05-06,137.66,137.66,137.66,137.66
1983-05-09,137.54,137.54,137.54,137.54
1983-05-10,135.73,135.73,135.73,135.73
1983-05-11,136.34,136.34,136.34,136.34
1983-05-12,136.01,136.01,136.01,136.01
1983-05-13,135.57,135.57,135.57,135.57
1983-05-16,136.98,136.98,136.98,136.98
1983-05-17,137.43,137.43,137.43,137.43
1983-05-18,138.12,138.12,138.12,138.12
1983-05-19,138.23,138.23,138.23,138.23
1983-05-20,138.41,138.41,138.41,138.41
1983-05-23,138.12,138.12,138.12,138.12
1983-05-24,137.71,137.71,137.71,137.71
1983-05-25,137.4,137.4,137.4,137.4
1983-05-27,137.67,137.67,137.67,137.67
1983-05-30,138.04,138.04,138.04,138.04
1983-05-31,138.04,138.04,138.04,138.04
1983-06-01,137.91,137.91,137.91,137.91
1983-06-02,137.63,137.63,137.63,137.63
1983-06-03,137.68,137.68,137.68,137.68
1983-06-06,137.33,137.33,137.33,137.33
1983-06-07,137.07,137.07,137.07,137.07
1983-06-08,136.83,136.83,136.83,136.83
1983-06-09,136.84,136.84,136.84,136.84
1983-06-10,137.01,137.01,137.01,137.01
1983-06-13,137.34,137.34,137.34,137.34
1983-06-14,137.06,137.06,137.06,137.06
1983-06-15,137.24,137.24,137.24,137.24
1983-06-16,137.41,137.41,137.41,137.41
1983-06-17,137.24,137.24,137.24,137.24
1983-06-20,138.06,138.06,138.06,138.06
1983-06-21,138.1,138.1,138.1,138.1
1983-06-22,138.52,138.52,138.52,138.52
1983-06-23,139.21,139.21,139.21,139.21
1983-06-24,139.62,139.62,139.62,139.62
1983-06-27,139.95,139.95,139.95,139.95
1983-06-28,139.53,139.53,139.53,139.53
1983-06-29,139.53,139.53,139.53,139.53
1983-06-30,139.88,139.88,139.88,139.88
1983-07-04,139.78,139.78,139.78,139.78
1983-07-05,140.48,140.48,140.48,140.48
1983-07-06,140.66,140.66,140.66,140.66
1983-07-07,141.36,141.36,141.36,141.36
1983-07-08,142.02,142.02,142.02,142.02
1983-07-11,142.73,142.73,142.73,142.73
1983-07-12,142.52,142.52,142.52,142.52
1983-07-13,142.21,142.21,142.21,142.21
1983-07-14,142.69,142.69,142.69,142.69
1983-07-15,143.73,143.73,143.73,143.73
1983-07-18,144.64,144.64,144.64,144.64
1983-07-19,144.87,144.87,144.87,144.87
1983-07-20,145.04,145.04,145.04,145.04
1983-07-21,144.57,144.57,144.57,144.57
1983-07-22,145.05,145.05,145.05,145.05
1983-07-26,146.55,146.55,146.55,146.55
1983-07-27,146.34,146.34,146.34,146.34
1983-07-28,147.33,147.33,147.33,147.33
1983-07-29,148.36,148.36,148.36,148.36
1983-08-01,148.24,148.24,148.24,148.24
1983-08-02,146.46,146.46,146.46,146.46
1983-08-03,147.75,147.75,147.75,147.75
1983-08-04,147.37,147.37,147.37,147.37
1983-08-05,147.23,147.23,147.23,147.23
1983-08-08,146.66,146.66,146.66,146.66
1983-08-09,145.92,145.92,145.92,145.92
1983-08-10,146.49,146.49,146.49,146.49
1983-08-11,146.42,146.42,146.42,146.42
1983-08-15,146.11,146.11,146.11,146.11
1983-08-16,146.29,146.29,146.29,146.29
1983-08-17,146.61,146.61,146.61,146.61
1983-08-18,146.92,146.92,146.92,146.92
1983-08-19,146.78,146.78,146.78,146.78
1983-08-22,146.65,146.65,146.65,146.65
1983-08-23,146.69,146.69,146.69,146.69
1983-08-24,146.8,146.8,146.8,146.8
1983-08-25,145.97,145.97,145.97,145.97
1983-08-26,145.55,145.55,145.55,145.55
1983-08-29,144.88,144.88,144.88,144.88
1983-08-30,144.79,144.79,144.79,144.79
1983-08-31,144.73,144.73,144.73,144.73
1983-09-01,144.68,144.68,144.68,144.68
1983-09-02,144.95,144.95,144.95,144.95
1983-09-05,142.49,142.49,142.49,142.49
1983-09-06,141.85,141.85,141.85,141.85
1983-09-07,141.26,141.26,141.26,141.26
1983-09-08,141.77,141.77,141.77,141.77
1983-09-09,141.87,141.87,141.87,141.87
1983-09-12,142.16,142.16,142.16,142.16
1983-09-13,142.3,142.3,142.3,142.3
1983-09-14,142.1,142.1,142.1,142.1
1983-09-15,141.86,141.86,141.86,141.86
1983-09-16,141.08,141.08,141.08,141.08
1983-09-19,141.07,141.07,141.07,141.07
1983-09-20,140.62,140.62,140.62,140.62
1983-09-21,141.15,141.15,141.15,141.15
1983-09-22,141.24,141.24,141.24,141.24
1983-09-23,141.4,141.4,141.4,141.4
1983-09-26,141.66,141.66,141.66,141.66
1983-09-27,141.44,141.44,141.44,141.44
1983-09-28,141.38,141.38,141.38,141.38
1983-09-29,141.56,141.56,141.56,141.56
1983-09-30,142.04,142.04,142.04,142.04
1983-10-03,142.07,142.07,142.07,142.07
1983-10-04,141.34,141.34,141.34,141.34
1983-10-05,141.1,141.1,141.1,141.1
1983-10-06,140.89,140.89,140.89,140.89
1983-10-07,141.0,141.0,141.0,141.0
1983-10-10,140.45,140.45,140.45,140.45
1983-10-11,140.32,140.32,140.32,140.32
1983-10-12,139.53,139.53,139.53,139.53
1983-10-13,139.26,139.26,139.26,139.26
1983-10-14,139.24,139.24,139.24,139.24
1983-10-17,137.51,137.51,137.51,137.51
1983-10-18,135.99,135.99,135.99,135.99
1983-10-19,135.32,135.32,135.32,135.32
1983-10-20,137.26,137.26,137.26,137.26
1983-10-21,136.81,136.81,136.81,136.81
1983-10-25,136.74,136.74,136.74,136.74
1983-10-26,136.8,136.8,136.8,136.8
1983-10-27,137.17,137.17,137.17,137.17
1983-10-28,137.86,137.86,137.86,137.86
1983-10-31,138.6,138.6,138.6,138.6
1983-11-01,138.51,138.51,138.51,138.51
1983-11-02,137.87,137.87,137.87,137.87
1983-11-03,138.01,138.01,138.01,138.01
1983-11-04,138.02,138.02,138.02,138.02
1983-11-07,137.88,137.88,137.88,137.88
1983-11-08,137.98,137.98,137.98,137.98
1983-11-09,137.73,137.73,137.73,137.73
1983-11-10,137.72,137.72,137.72,137.72
1983-11-11,137.89,137.89,137.89,137.89
1983-11-14,137.4,137.4,137.4,137.4
1983-11-15,138.25,138.25,138.25,138.25
1983-11-16,138.37,138.37,138.37,138.37
1983-11-17,138.21,138.21,138.21,138.21
1983-11-18,138.17,138.17,138.17,138.17
1983-11-21,138.21,138.21,138.21,138.21
1983-11-22,138.9,138.9,138.9,138.9
1983-11-23,138.17,138.17,138.17,138.17
1983-11-24,137.25,137.25,137.25,137.25
1983-11-25,137.56,137.56,137.56,137.56
1983-11-28,137.4,137.4,137.4,137.4
1983-11-29,136.66,136.66,136.66,136.66
1983-11-30,136.31,136.31,136.31,136.31
1983-12-01,135.78,135.78,135.78,135.78
1983-12-02,134.7,134.7,134.7,134.7
1983-12-06,133.98,133.98,133.98,133.98
1983-12-07,133.2,133.2,133.2,133.2
1983-12-08,132.67,132.67,132.67,132.67
1983-12-09,133.3,133.3,133.3,133.3
1983-12-13,133.99,133.99,133.99,133.99
1983-12-14,133.51,133.51,133.51,133.51
1983-12-15,133.63,133.63,133.63,133.63
1983-12-16,133.89,133.89,133.89,133.89
1983-12-19,133.87,133.87,133.87,133.87
1983-12-20,133.05,133.05,133.05,133.05
1983-12-21,133.23,133.23,133.23,133.23
1983-12-22,133.2,133.2,133.2,133.2
1983-12-23,133.21,133.21,133.21,133.21
1983-12-26,133.12,133.12,133.12,133.12
1983-12-27,133.02,133.02,133.02,133.02
1983-12-28,132.87,132.87,132.87,132.87
1983-12-29,133.45,133.45,133.45,133.45
1983-12-30,134.47,134.47,134.47,134.47
1984-01-03,134.04,134.04,134.04,134.04
1984-01-04,133.97,133.97,133.97,133.97
1984-01-05,133.58,133.58,133.58,133.58
1984-01-06,133.69,133.69,133.69,133.69
1984-01-09,133.61,133.61,133.61,133.61
1984-01-10,133.73,133.73,133.73,133.73
1984-01-11,134.47,134.47,134.47,134.47
1984-01-12,134.49,134.49,134.49,134.49
1984-01-13,134.89,134.89,134.89,134.89
1984-01-16,134.82,134.82,134.82,134.82
1984-01-17,134.31,134.31,134.31,134.31
1984-01-18,134.16,134.16,134.16,134.16
1984-01-19,134.05,134.05,134.05,134.05
1984-01-20,133.72,133.72,133.72,133.72
1984-01-23,133.86,133.86,133.86,133.86
1984-01-24,134.17,134.17,134.17,134.17
1984-01-25,133.92,133.92,133.92,133.92
1984-01-26,134.13,134.13,134.13,134.13
1984-01-27,134.09,134.09,134.09,134.09
1984-01-30,133.76,133.76,133.76,133.76
1984-01-31,133.77,133.77,133.77,133.77
1984-02-01,133.74,133.74,133.74,133.74
1984-02-02,133.63,133.63,133.63,133.63
1984-02-03,133.95,133.95,133.95,133.95
1984-02-06,134.0,134.0,134.0,134.0
1984-02-07,134.31,134.31,134.31,134.31
1984-02-08,134.15,134.15,134.15,134.15
1984-02-09,133.95,133.95,133.95,133.95
1984-02-10,133.36,133.36,133.36,133.36
1984-02-13,133.2,133.2,133.2,133.2
1984-02-14,132.62,132.62,132.62,132.62
1984-02-15,132.41,132.41,132.41,132.41
1984-02-17,132.23,132.23,132.23,132.23
1984-02-20,131.87,131.87,131.87,131.87
1984-02-21,132.03,132.03,132.03,132.03
1984-02-22,131.88,131.88,131.88,131.88
1984-02-23,132.15,132.15,132.15,132.15
1984-02-24,132.32,132.32,132.32,132.32
1984-02-27,132.02,132.02,132.02,132.02
1984-02-28,132.03,132.03,132.03,132.03
1984-02-29,131.4,131.4,131.4,131.4
1984-03-01,131.37,131.37,131.37,131.37
1984-03-02,131.04,131.04,131.04,131.04
1984-03-05,130.93,130.93,130.93,130.93
1984-03-06,131.27,131.27,131.27,131.27
1984-03-07,131.29,131.29,131.29,131.29
1984-03-08,131.16,131.16,131.16,131.16
1984-03-09,131.18,131.18,131.18,131.18
1984-03-12,131.07,131.07,131.07,131.07
1984-03-13,131.01,131.01,131.01,131.01
1984-03-14,130.92,130.92,130.92,130.92
1984-03-15,130.56,130.56,130.56,130.56
1984-03-16,130.54,130.54,130.54,130.54
1984-03-19,130.7,130.7,130.7,130.7
1984-03-20,131.17,131.17,131.17,131.17
1984-03-21,131.37,131.37,131.37,131.37
1984-03-22,131.67,131.67,131.67,131.67
1984-03-23,131.57,131.57,131.57,131.57
1984-03-26,130.5,130.5,130.5,130.5
1984-03-27,130.39,130.39,130.39,130.39
1984-03-28,129.98,129.98,129.98,129.98
1984-03-29,130.18,130.18,130.18,130.18
1984-03-30,130.09,130.09,130.09,130.09
1984-04-02,129.34,129.34,129.34,129.34
1984-04-03,129.44,129.44,129.44,129.44
1984-04-04,128.88,128.88,128.88,128.88
1984-04-05,128.88,128.88,128.88,128.88
1984-04-09,128.71,128.71,128.71,128.71
1984-04-10,128.71,128.71,128.71,128.71
1984-04-11,129.1,129.1,129.1,129.1
1984-04-12,129.12,129.12,129.12,129.12
1984-04-16,129.34,129.34,129.34,129.34
1984-04-17,129.19,129.19,129.19,129.19
1984-04-18,128.69,128.69,128.69,128.69
1984-04-19,130.36,130.36,130.36,130.36
1984-04-20,131.63,131.63,131.63,131.63
1984-04-23,131.84,131.84,131.84,131.84
1984-04-24,132.2,132.2,132.2,132.2
1984-04-25,132.59,132.59,132.59,132.59
1984-04-26,133.14,133.14,133.14,133.14
1984-04-27,132.98,132.98,132.98,132.98
1984-04-30,132.73,132.73,132.73,132.73
1984-05-02,132.86,132.86,132.86,132.86
1984-05-03,132.36,132.36,132.36,132.36
1984-05-04,132.42,132.42,132.42,132.42
1984-05-08,132.4,132.4,132.4,132.4
1984-05-09,131.76,131.76,131.76,131.76
1984-05-10,131.75,131.75,131.75,131.75
1984-05-11,131.8,131.8,131.8,131.8
1984-05-15,131.64,131.64,131.64,131.64
1984-05-16,131.68,131.68,131.68,131.68
1984-05-17,131.61,131.61,131.61,131.61
1984-05-18,131.95,131.95,131.95,131.95
1984-05-21,131.83,131.83,131.83,131.83
1984-05-22,131.58,131.58,131.58,131.58
1984-05-23,131.87,131.87,131.87,131.87
1984-05-24,131.62,131.62,131.62,131.62
1984-05-25,132.12,132.12,132.12,132.12
1984-05-28,131.31,131.31,131.31,131.31
1984-05-29,131.45,131.45,131.45,131.45
1984-05-30,131.49,131.49,131.49,131.49
1984-05-31,131.64,131.64,131.64,131.64
1984-06-01,131.42,131.42,131.42,131.42
1984-06-04,131.0,131.0,131.0,131.0
1984-06-05,131.05,131.05,131.05,131.05
1984-06-06,131.2,131.2,131.2,131.2
1984-06-07,131.14,131.14,131.14,131.14
1984-06-08,131.2,131.2,131.2,131.2
1984-06-11,131.43,131.43,131.43,131.43
1984-06-12,131.83,131.83,131.83,131.83
1984-06-13,132.13,132.13,132.13,132.13
1984-06-14,132.09,132.09,132.09,132.09
1984-06-15,132.03,132.03,132.03,132.03
1984-06-18,132.46,132.46,132.46,132.46
1984-06-19,132.13,132.13,132.13,132.13
1984-06-20,131.96,131.96,131.96,131.96
1984-06-21,131.92,131.92,131.92,131.92
1984-06-22,131.92,131.92,131.92,131.92
1984-06-25,132.03,132.03,132.03,132.03
1984-06-26,132.48,132.48,132.48,132.48
1984-06-27,133.16,133.16,133.16,133.16
1984-06-28,132.89,132.89,132.89,132.89
1984-06-29,133.14,133.14,133.14,133.14
1984-07-02,133.04,133.04,133.04,133.04
1984-07-03,132.72,132.72,132.72,132.72
1984-07-04,131.83,131.83,131.83,131.83
1984-07-05,131.86,131.86,131.86,131.86
1984-07-06,130.92,130.92,130.92,130.92
1984-07-09,130.87,130.87,130.87,130.87
1984-07-10,131.01,131.01,131.01,131.01
1984-07-11,131.36,131.36,131.36,131.36
1984-07-12,131.64,131.64,131.64,131.64
1984-07-16,131.58,131.58,131.58,131.58
1984-07-17,131.46,131.46,131.46,131.46
1984-07-18,131.39,131.39,131.39,131.39
1984-07-19,131.17,131.17,131.17,131.17
1984-07-20,131.27,131.27,131.27,131.27
1984-07-23,131.59,131.59,131.59,131.59
1984-07-24,132.06,132.06,132.06,132.06
1984-07-25,132.12,132.12,132.12,132.12
1984-07-26,132.24,132.24,132.24,132.24
1984-07-27,132.14,132.14,132.14,132.14
1984-07-30,131.99,131.99,131.99,131.99
1984-07-31,132.24,132.24,132.24,132.24
1984-08-01,132.24,132.24,132.24,132.24
1984-08-02,132.15,132.15,132.15,132.15
1984-08-03,132.61,132.61,132.61,132.61
1984-08-06,132.2,132.2,132.2,132.2
1984-08-07,131.78,131.78,131.78,131.78
1984-08-08,131.54,131.54,131.54,131.54
1984-08-09,131.78,131.78,131.78,131.78
1984-08-10,132.19,132.19,132.19,132.19
1984-08-14,133.0,133.0,133.0,133.0
1984-08-15,133.96,133.96,133.96,133.96
1984-08-16,134.25,134.25,134.25,134.25
1984-08-17,133.85,133.85,133.85,133.85
1984-08-20,133.82,133.82,133.82,133.82
1984-08-21,133.57,133.57,133.57,133.57
1984-08-22,133.37,133.37,133.37,133.37
1984-08-23,133.45,133.45,133.45,133.45
1984-08-24,133.58,133.58,133.58,133.58
1984-08-27,133.16,133.16,133.16,133.16
1984-08-28,133.18,133.18,133.18,133.18
1984-08-29,133.25,133.25,133.25,133.25
1984-08-30,133.69,133.69,133.69,133.69
1984-08-31,132.89,132.89,132.89,132.89
1984-09-03,132.97,132.97,132.97,132.97
1984-09-04,132.58,132.58,132.58,132.58
1984-09-05,131.64,131.64,131.64,131.64
1984-09-06,131.85,131.85,131.85,131.85
1984-09-07,131.23,131.23,131.23,131.23
1984-09-10,131.45,131.45,131.45,131.45
1984-09-11,131.79,131.79,131.79,131.79
1984-09-12,131.6,131.6,131.6,131.6
1984-09-13,131.57,131.57,131.57,131.57
1984-09-14,132.19,132.19,132.19,132.19
1984-09-17,132.28,132.28,132.28,132.28
